,char,tone,rime,ipa,tone_class
0,喑,平,侵B,'im,L
0,喓,平,宵A,'jiew,L
0,喔,入,覺,'aewk,E
0,喘,上,獮,tsyhwen,X
0,喙,去,廢,xjwoj,H
0,喚,去,換,xwan,H
0,喜,上,止,xi,X
0,喝,去,夬,'aej,H
0,喟,去,至B,khwij,H
0,喣,上,麌,xju,X
0,喦,入,葉,nyep,E
0,喧,平,元,xjwon,L
0,喨,平,唐,lang,L
0,喪,平,唐,sang,L
0,喫,入,迄,kj+t,E
0,喬,平,宵B,kjew,L
0,喭,去,翰,ngan,H
0,單,平,寒,tan,L
0,喳,,,,
0,喻,去,遇,yu,H
0,嗁,平,齊,dej,L
0,嗂,平,宵,yew,L
0,嗅,去,宥,xjuw,H
0,嗇,入,職,srik,E
0,嗈,平,鍾,'jowng,L
0,嗍,,,,
0,嗑,入,盍,hap,E
0,嗒,入,合,top,E
0,嗓,,,,
0,嗔,平,眞,tsyhin,L
0,嗚,平,模,'u,L
0,嗛,上,忝,khem,X
0,嗜,去,至,dzyij,H
0,嗝,入,麥,keak,E
0,嗟,平,麻,tsjae,L
0,嗢,入,沒,'wot,E
0,嗣,去,志,zi,H
0,嗤,平,之,tsyhi,L
0,嗷,平,豪,ngaw,L
0,嗸,平,豪,ngaw,L
0,嗺,平,虞,tsju,L
0,嗽,去,候,suw,H
0,嗾,上,厚,suw,X
0,嘅,去,代,khoj,H
0,嘆,平,寒,than,L
0,嘈,平,豪,dzaw,L
0,嘉,平,麻,kae,L
0,嘍,平,侯,luw,L
0,嘎,入,鎋,keat,E
0,嘏,上,馬,kae,X
0,嘐,平,肴,kaew,L
0,嘒,去,霽,xwej,H
0,嘔,平,侯,'uw,L
0,嘖,入,陌,tsraek,E
0,嘗,平,陽,dzyang,L
0,嘘,平,魚,xjo,L
0,嘩,平,麻,xwae,L
0,嘬,去,夬,tsrhwaej,H
0,嘯,去,嘯,sew,H
0,嘲,平,肴,traew,L
0,嘴,平,支,tsje,L
0,嘵,平,蕭,xew,L
0,嘶,平,齊,sej,L
0,嘷,平,豪,haw,L
0,嘹,平,蕭,lew,L
0,嘻,平,之,xi,L
0,嘿,入,德,mok,E
0,噀,,,,
0,噁,去,暮,'u,H
0,噆,上,感,tshom,X
0,噇,平,江,draewng,L
0,噉,上,敢,dam,X
0,噍,平,宵,tsjew,L
0,噎,入,屑,'et,E
0,噐,去,至B,khij,H
0,噓,平,魚,xjo,L
0,噞,上,琰B,ngjem,X
0,噡,平,鹽,tsyem,L
0,噤,上,寑B,gim,X
0,器,去,至B,khij,H
0,噩,入,鐸,ngak,E
0,噪,去,号,saw,H
0,噫,平,之,'i,L
0,噬,去,祭,dzyej,H
0,噭,去,嘯,kew,H
0,噰,平,鍾,'jowng,L
0,噲,去,夬,khwaej,H
0,噴,平,魂,phwon,L
0,嚀,平,青,neng,L
0,嚄,入,陌,hwaek,E
0,嚅,平,虞,nyu,L
0,嚇,去,禡,xae,H
0,嚌,去,霽,dzej,H
0,嚎,平,豪,haw,L
0,嚏,去,霽,tej,H
0,嚕,,,,
0,嚗,入,覺,paewk,E
0,嚘,平,尤,'juw,L
0,嚙,入,屑,nget,E
0,嚢,平,唐,nang,L
0,嚥,平,先,'en,L
0,嚦,,,,
0,嚧,平,模,lu,L
0,嚨,平,東,luwng,L
0,嚬,平,眞A,bjin,L
0,嚭,上,旨B,phij,X
0,嚮,上,養,xjang,X
0,嚱,去,寘B,xje,H
0,嚲,上,哿,ta,X
0,嚴,平,嚴,ngjaem,L
0,嚶,平,耕,'eang,L
0,嚼,入,藥,dzjak,E
0,嚾,去,換,xwan,H
0,囀,去,線,trjwen,H
0,囁,入,葉,nyep,E
0,囂,平,宵B,xjew,L
0,囈,去,祭A,ngjiej,H
0,囉,平,歌,la,L
0,囊,平,唐,nang,L
0,囋,去,翰,dzan,H
0,囏,平,山,kean,L
0,囐,入,曷,dzat,E
0,囑,入,燭,tsyowk,E
0,囓,入,屑,nget,E
0,囗,平,微,hjw+j,L
0,囘,平,灰,hwoj,L
0,囚,平,尤,zjuw,L
0,四,去,至,sij,H
0,回,平,灰,hwoj,L
0,因,平,眞A,'jin,L
0,囤,上,混,dwon,X
0,困,去,慁,khwon,H
0,囷,平,眞B,khwin,L
0,囹,平,青,leng,L
0,固,去,暮,ku,H
0,囿,去,宥,hjuw,H
0,圃,上,姥,pu,X
0,圄,上,語,ngjo,X
0,圈,上,阮,gjwon,X
0,圉,上,語,ngjo,X
0,圊,平,清,tshjeng,L
0,國,入,德,kwok,E
0,圍,平,微,hjw+j,L
0,圎,平,仙,zjwen,L
0,圏,上,阮,gjwon,X
0,圑,,,,
0,園,平,元,hjwon,L
0,圓,平,仙,zjwen,L
0,圖,平,模,du,L
0,圗,,,,
0,團,平,桓,dwan,L
0,圛,入,昔,yek,E
0,圜,平,刪,hwaen,L
0,圝,平,桓,lwan,L
0,圞,平,桓,lwan,L
0,土,上,姥,thu,X
0,圠,入,鎋,'eat,E
0,在,上,海,dzoj,X
0,圩,,,,
0,圭,平,齊,kwej,L
0,圮,上,旨B,bij,X
0,圯,平,之,yi,L
0,地,去,至,dij,H
0,圻,平,微,gj+j,L
0,址,上,止,tsyi,X
0,坂,上,阮,pjon,X
0,均,平,諄A,kjwin,L
0,坊,平,陽,bjang,L
0,坌,上,吻,bjun,X
0,坎,上,感,khom,X
0,坏,平,灰,phwoj,L
0,坐,上,果,dzwa,X
0,坑,平,庚,khaeng,L
0,坡,平,戈,pha,L
0,坤,平,魂,khwon,L
0,坦,上,旱,than,X
0,坨,,,,
0,坪,平,庚,bjaeng,L
0,坯,平,灰,phwoj,L
0,坰,平,青,kweng,L
0,坱,上,蕩,'ang,X
0,坳,平,肴,'aew,L
0,坵,平,尤,khjuw,L
0,坷,上,哿,kha,X
0,坻,平,脂,drij,L
0,垂,平,支,dzywe,L
0,垅,上,腫,ljowng,X
0,型,平,青,heng,L
0,垍,去,至B,gij,H
0,垓,平,咍,koj,L
0,垛,上,果,dwa,X
0,垞,聲,十五麻,,逸
0,垠,平,微,gj+j,L
0,垢,上,厚,kuw,X
0,垣,平,元,hjwon,L
0,垤,入,屑,det,E
0,垾,去,翰,han,H
0,埀,平,支,dzywe,L
0,埃,平,咍,'oj,L
0,埇,上,腫,yowng,X
0,埋,平,皆,meaj,L
0,埌,去,宕,lang,H
0,城,平,清,dzyeng,L
0,埏,平,仙,yen,L
0,埒,入,薛,ljwet,E
0,埜,上,語,dzyo,X
0,域,入,職,hwik,E
0,埤,平,支A,bjie,L
0,埧,去,遇,gju,H
0,埭,去,代,doj,H
0,埴,去,志,tsyhi,H
0,埵,上,果,twa,X
0,執,入,緝,tsyip,E
0,埸,入,昔,yek,E
0,培,平,灰,bwoj,L
0,基,平,之,ki,L
0,埽,上,晧,saw,X
0,堀,入,物,gjut,E
0,堁,上,果,khwa,X
0,堂,平,唐,dang,L
0,堅,平,先,ken,L
0,堆,平,灰,twoj,L
0,堇,平,眞B,gin,L
0,堊,去,勁,syeng,H
0,堕,平,支A,xjwie,L
0,堘,平,蒸,zying,L
0,堙,平,眞A,'jin,L
0,堞,入,怗,dep,E
0,堠,去,候,huw,H
0,堡,上,晧,paw,X
0,堤,平,支,dzye,L
0,堦,平,皆,keaj,L
0,堧,平,仙,nywen,L
0,堨,入,曷,'at,E
0,堪,平,覃,khom,L
0,堯,平,蕭,ngew,L
0,堰,上,阮,'jon,X
0,報,去,号,paw,H
0,場,平,陽,syang,L
0,堵,上,姥,tu,X
0,堶,平,戈,dwa,L
0,堽,,,,
0,塊,去,隊,khwoj,H
0,塋,平,清,yweng,L
0,塌,,,,
0,塍,平,蒸,zying,L
0,塏,上,海,khoj,X
0,塑,去,暮,su,H
0,塒,平,之,dzyi,L
0,塓,入,錫,mek,E
0,塔,入,盍,thap,E
0,塗,平,魚,drjo,L
0,塘,平,唐,dang,L
0,塚,上,腫,trjowng,X
0,塞,去,代,soj,H
0,塠,平,灰,twoj,L
0,塢,平,模,'u,L
0,塤,平,元,xjwon,L
0,填,平,眞,trin,L
0,塯,去,宥,ljuw,H
0,塲,平,陽,syang,L
0,塵,平,眞,drin,L
0,塹,去,豔,tshjem,H
0,塼,聲,十一先,,逸
0,塾,入,屋,dzyuwk,E
0,塿,上,厚,luw,X
0,墀,平,脂,drij,L
0,境,上,梗,kjaeng,X
0,墄,入,德,tshok,E
0,墅,上,語,dzyo,X
0,墉,平,鍾,yowng,L
0,墊,去,㮇,tem,H
0,墓,去,暮,mu,H
0,墙,平,陽,dzjang,L
0,墜,去,至,drwij,H
0,增,平,登,tsong,L
0,墟,平,魚,khjo,L
0,墦,平,元,bjon,L
0,墨,入,德,mok,E
0,墩,平,魂,twon,L
0,墮,平,支A,xjwie,L
0,墳,平,文,bjun,L
0,墺,去,号,'aw,H
0,墻,平,陽,dzjang,L
0,墾,上,很,khon,X
0,壁,入,錫,pek,E
0,壅,平,鍾,'jowng,L
0,壇,平,寒,dan,L
0,壈,上,感,lom,X
0,壊,平,灰,phwoj,L
0,壌,上,養,nyang,X
0,壍,去,豔,tshjem,H
0,壎,平,元,xjwon,L
0,壑,入,鐸,xak,E
0,壒,去,泰,'aj,H
0,壓,入,狎,'aep,E
0,壕,平,豪,haw,L
0,壘,上,紙,ljwe,X
0,壙,去,宕,khwang,H
0,壚,平,模,lu,L
0,壜,平,覃,dom,L
0,壝,平,脂,ywij,L
0,壞,平,灰,phwoj,L
0,壠,上,腫,ljowng,X
0,壢,,,,
0,壤,上,養,nyang,X
0,壩,去,禡,pae,H
0,士,上,止,dzri,X
0,壬,平,侵,nyim,L
0,壮,去,漾,tsrjang,H
0,壯,去,漾,tsrjang,H
0,壷,平,模,hu,L
0,壹,入,質A,'jit,E
0,壺,平,模,hu,L
0,壻,去,霽,sej,H
0,壼,上,混,khwon,X
0,壽,上,有,dzyuw,X
0,夏,上,馬,hae,X
0,夐,去,霰,xwen,H
0,夔,平,脂B,gwij,L
0,夕,入,昔,zjek,E
0,外,去,泰,ngwaj,H
0,夘,上,薺,tsej,X
0,夙,入,屋,sjuwk,E
0,多,平,歌,ta,L
0,夜,去,禡,yae,H
0,夢,平,東,mjuwng,L
0,夤,平,眞,yin,L
0,夥,上,蟹,hwea,X
0,大,去,泰,daj,H
0,天,平,先,then,L
0,太,去,泰,thaj,H
0,夫,平,虞,bju,L
0,夬,去,夬,kwaej,H
0,夭,平,宵B,'jew,L
0,央,平,陽,'jang,L
0,失,入,質,syit,E
0,夲,平,豪,thaw,L
0,夷,平,脂,yij,L
0,夸,平,麻,khwae,L
0,夹,入,洽,keap,E
0,夾,入,洽,keap,E
0,奂,去,換,xwan,H
0,奄,上,琰B,'jem,X
0,奇,平,支B,gje,L
0,奈,去,泰,naj,H
0,奉,上,腫,bjowng,X
0,奎,平,脂,swij,L
0,奏,去,候,tsuw,H
0,奐,去,換,xwan,H
0,契,去,霽,khej,H
0,奔,平,魂,pwon,L
0,奕,入,昔,yek,E
0,套,聲,十三效,,逸
0,奘,上,蕩,dzang,X
0,奚,平,齊,hej,L
0,奠,去,霰,den,H
0,奢,平,麻,syae,L
0,奥,去,号,'aw,H
0,奧,去,号,'aw,H
0,奩,平,鹽,ljem,L
0,奪,入,末,dwat,E
0,奫,平,眞B,'win,L
0,奬,上,養,tsjang,X
0,奭,入,昔,syek,E
0,奮,去,問,pjun,H
0,奯,入,末,xwat,E
0,女,上,語,nrjo,X
0,奴,平,模,nu,L
0,奸,平,寒,kan,L
0,奼,上,馬,trhae,X
0,好,上,晧,xaw,X
0,妁,入,藥,tsyak,E
0,如,平,魚,nyo,L
0,妃,平,微,phj+j,L
0,妄,去,漾,mjang,H
0,妆,平,陽,tsrjang,L
0,妍,平,先,ngen,L
0,妒,去,暮,tu,H
0,妓,平,支B,kje,L
0,妖,平,宵B,'jew,L
0,妙,去,笑A,mjiew,H
0,妝,平,陽,tsrjang,L
0,妞,,,,
0,妣,上,旨A,pjij,X
0,妤,平,魚,yo,L
0,妥,上,果,thwa,X
0,妨,平,陽,phjang,L
0,妬,去,暮,tu,H
0,妲,入,曷,tat,E
0,妳,上,薺,nej,X
0,妹,去,隊,mwoj,H
0,妻,平,齊,tshej,L
0,妾,入,葉,tshjep,E
0,姁,平,虞,xju,L
0,姆,上,姥,mu,X
0,姊,,,,
0,始,上,止,syi,X
0,姍,平,寒,san,L
0,姐,上,馬,tsjae,X
0,姑,平,模,ku,L
0,姒,上,止,zi,X
0,姓,去,勁,sjeng,H
0,委,平,支B,'jwe,L
0,姚,平,宵,yew,L
0,姜,平,陽,kjang,L
0,姝,平,虞,tsyhu,L
0,姢,平,仙A,'jwien,L
0,姣,平,肴,haew,L
0,姤,去,候,kuw,H
0,姥,上,姥,mu,X
0,姦,平,寒,kan,L
0,姨,平,脂,yij,L
0,姪,入,質,tsyit,E
0,姬,平,之,yi,L
0,姮,,,,
0,姱,平,麻,khwae,L
0,姸,平,先,ngen,L
0,姹,上,馬,trhae,X
0,姻,平,眞A,'jin,L
0,姿,平,脂,tsij,L
0,娀,平,東,sjuwng,L
0,威,平,微,'jw+j,L
0,娃,平,佳,'ea,L
0,娉,去,勁A,phjieng,H
0,娑,平,歌,sa,L
0,娖,入,覺,tsrhaewk,E
0,娘,平,陽,nyang,L
0,娛,平,虞,ngju,L
0,娜,上,哿,na,X
0,娟,平,仙A,'jwien,L
0,娠,平,眞,syin,L
0,娣,上,薺,dej,X
0,娥,平,歌,nga,L
0,娩,上,阮,mjon,X
0,娯,平,虞,ngju,L
0,娱,平,虞,ngju,L
0,娵,平,虞,tsju,L
0,娶,平,虞,sju,L
0,娼,,,,
0,婀,平,歌,'a,L
0,婁,平,虞,lju,L
0,婆,平,戈,ba,L
0,婉,上,阮,'jwon,X
0,婑,,,,
0,婕,入,葉,tsjep,E
0,婚,平,魂,xwon,L
0,婢,上,紙A,bjie,X
0,婥,入,藥,tsyhak,E
0,婦,上,有,bjuw,X
0,婪,平,覃,lom,L
0,婬,平,侵,yim,L
0,婭,去,禡,'ae,H
0,婷,,,,
0,婺,去,遇,mju,H
0,婿,去,霽,sej,H
0,媆,去,慁,nwon,H
0,媒,平,灰,mwoj,L
0,媚,去,至B,mij,H
0,媛,平,元,hjwon,L
0,媟,入,薛,sjet,E
0,媠,上,果,thwa,X
0,媧,平,佳,kwea,L
0,媪,上,晧,'aw,X
0,媯,平,支B,kjwe,L
0,媲,去,霽,phej,H
0,媳,,,,
0,媵,去,證,ying,H
0,媷,入,燭,nyowk,E
0,媸,平,之,tsyhi,L
0,媺,上,旨B,mij,X
0,媻,平,桓,ban,L
0,媼,上,晧,'aw,X
0,媽,上,姥,mu,X
0,媾,去,候,kuw,H
0,媿,去,至B,kwij,H
0,嫁,去,禡,kae,H
0,嫂,上,晧,saw,X
0,嫉,去,至,dzij,H
0,嫋,上,篠,new,X
0,嫌,平,添,hem,L
0,嫓,,,,
0,嫕,平,齊,'ej,L
0,嫖,平,宵A,phjiew,L
0,嫗,去,遇,'ju,H
0,嫚,去,諫,maen,H
0,嫠,平,之,li,L
0,嫡,入,陌,traek,E
0,嫣,平,仙A,xjien,L
0,嫩,去,慁,nwon,H
0,嫫,平,模,mu,L
0,嫰,,,,
0,嫲,,,,
0,嫵,上,麌,mju,X
0,嫺,平,山,hean,L
0,嫻,平,山,hean,L
0,嬈,上,篠,new,X
0,嬉,平,之,xi,L
0,嬋,平,仙,dzyen,L
0,嬌,平,宵B,kjew,L
0,嬖,去,霽,pej,H
0,嬙,平,陽,dzjang,L
0,嬛,平,仙A,xjwien,L
0,嬝,上,篠,new,X
0,嬪,平,眞A,bjin,L
0,嬭,上,薺,nej,X
0,嬰,平,清A,'jieng,L
0,嬲,上,篠,new,X
0,嬴,平,清,yeng,L
0,嬾,上,旱,lan,X
0,嬿,上,銑,'en,X
0,孀,平,陽,srjang,L
0,孃,平,陽,nyang,L
0,孅,平,鹽,sjem,L
0,孌,上,獮,ljwen,X
0,子,上,止,tsi,X
0,孑,入,薛B,kjet,E
0,孔,上,董,khuwng,X
0,孕,去,證,ying,H
0,字,去,志,dzi,H
0,存,平,魂,dzwon,L
0,孚,平,虞,phju,L
0,孛,去,隊,bwoj,H
0,孜,平,之,tsi,L
0,孝,去,效,xaew,H
0,孟,去,映,maeng,H
0,季,去,至A,kjwij,H
0,孤,平,模,ku,L
0,孥,平,模,nu,L
0,孩,平,咍,hoj,L
0,孫,平,魂,swon,L
0,孰,入,屋,dzyuwk,E
0,孱,平,山,dzrean,L
0,孳,平,之,tsi,L
0,學,入,覺,haewk,E
0,孺,去,遇,nyu,H
0,孽,入,薛B,ngjet,E
0,宁,平,魚,drjo,L
0,宂,上,腫,nyowng,X
0,它,平,歌,da,L
0,宄,上,旨B,kwij,X
0,宅,入,陌,draek,E
0,宇,上,麌,hju,X
0,守,上,有,syuw,X
0,安,平,寒,'an,L
0,宋,去,宋,sowng,H
0,完,平,眞A,'jin,L
0,宏,平,耕,hweang,L
0,宓,入,屋,bjuwk,E
0,宕,去,宕,dang,H
0,宗,平,冬,tsowng,L
0,官,平,桓,kwan,L
0,宙,去,宥,drjuw,H
0,定,去,徑,deng,H
0,宛,平,元,'jwon,L
0,宜,平,支B,ngje,L
0,客,入,陌,khaek,E
0,宣,平,仙,sjwen,L
0,室,入,質,syit,E
0,宥,去,宥,hjuw,H
0,宦,去,諫,hwaen,H
0,宫,平,東,kjuwng,L
0,宮,平,東,kjuwng,L
0,宰,上,海,tsoj,X
0,害,去,泰,haj,H
0,宴,上,銑,'en,X
0,宵,平,宵,sjew,L
0,家,平,麻,kae,L
0,宸,平,眞,dzyin,L
0,容,平,鍾,yowng,L
0,宼,,,,
0,宿,去,宥,sjuw,H
0,寀,上,海,tshoj,X
0,寂,入,錫,dzek,E
0,寃,平,元,'jwon,L
0,寄,去,寘B,kje,H
0,寅,平,脂,yij,L
0,密,入,質B,mit,E
0,寇,,,,
0,富,去,宥,pjuw,H
0,寐,去,至A,mjij,H
0,寒,平,寒,han,L
0,寓,去,遇,ngju,H
0,寔,入,質,zyit,E
0,寕,平,青,neng,L
0,寘,去,寘,tsye,H
0,寛,平,桓,khwan,L
0,寜,平,青,neng,L
0,寝,上,寑,tshim,X
0,寞,入,鐸,mak,E
0,察,入,鎋,tsrheat,E
0,寠,上,麌,gju,X
0,寡,平,刪,kwaen,L
0,寢,上,寑,tshim,X
0,寤,去,暮,ngu,H
0,寥,平,蕭,lew,L
0,實,入,質,zyit,E
0,寧,平,魚,drjo,L
0,寨,去,夬,dzraej,H
0,審,上,寑,syim,X
0,寫,上,馬,sjae,X
0,寬,平,桓,khwan,L
0,寮,平,蕭,lew,L
0,寰,平,刪,hwaen,L
0,寵,上,腫,trhjowng,X
0,寶,上,晧,paw,X
0,寸,去,慁,tshwon,H
0,寺,去,志,zi,H
0,尀,上,果,pha,X
0,封,平,鍾,pjowng,L
0,専,平,仙,tsywen,L
0,射,去,禡,yae,H
0,尅,入,德,khok,E
0,将,平,陽,tsjang,L
0,將,平,陽,tsjang,L
0,專,平,桓,twan,L
0,尉,去,未,'jw+j,H
0,尊,平,魂,tswon,L
0,尋,平,侵,zim,L
0,對,去,隊,twoj,H
0,導,去,号,daw,H
0,小,上,小,sjew,X
0,少,上,小,syew,X
0,尖,平,鹽,tsjem,L
0,尙,平,陽,dzyang,L
0,尚,平,陽,dzyang,L
0,尤,平,尤,hjuw,L
0,尪,平,唐,'wang,L
0,尫,平,唐,'wang,L
0,就,去,宥,dzjuw,H
0,尵,平,皆,drweaj,L
0,尸,平,脂,syij,L
0,尹,上,準,ywin,X
0,尺,入,昔,tsyhek,E
0,尻,平,豪,khaw,L
0,尼,平,脂,nrij,L
0,尾,上,尾,mj+j,X
0,尿,去,嘯,new,H
0,局,入,燭,gjowk,E
0,屁,去,至A,phjij,H
0,居,平,之,ki,L
0,屆,去,怪,keaj,H
0,屈,入,物,kjut,E
0,屋,入,屋,'uwk,E
0,屍,平,脂,syij,L
0,屎,平,脂A,xjij,L
0,屏,平,清A,pjieng,L
0,屐,入,陌,gjaek,E
0,屑,入,屑,set,E
0,展,上,獮,trjen,X
0,屙,,,,
0,屝,去,未,bj+j,H
0,属,入,燭,tsyowk,E
0,屟,入,怗,sep,E
0,屠,平,魚,drjo,L
0,屡,去,遇,lju,H
0,屢,去,遇,lju,H
0,屣,上,紙,srje,X
0,層,平,登,dzong,L
0,履,上,旨,lij,X
0,屧,入,怗,sep,E
0,屨,去,遇,kju,H
0,屩,平,宵A,khjiew,L
0,屬,入,燭,tsyowk,E
0,屭,去,至B,xij,H
0,屯,平,諄,trwin,L
0,山,平,山,srean,L
0,屴,入,職,lik,E
0,屹,入,迄,ngj+t,E
0,屺,上,止,khi,X
0,屼,入,沒,ngwot,E
0,岊,入,屑,dzet,E
0,岋,,,,
0,岌,入,緝B,ngip,E
0,岍,平,先,khen,L
0,岏,平,桓,ngwan,L
0,岐,平,支A,gjie,L
0,岑,平,侵,dzrim,L
0,岝,入,鐸,dzak,E
0,岞,,,,
0,岡,平,唐,kang,L
0,岢,上,哿,kha,X
0,岣,平,虞,kju,L
0,岥,,,,
0,岧,平,蕭,dew,L
0,岨,平,魚,tshjo,L
0,岩,平,銜,ngaem,L
0,岫,去,宥,zjuw,H
0,岮,,,,
0,岱,去,代,doj,H
0,岳,入,覺,ngaewk,E
0,岵,上,姥,hu,X
0,岷,平,眞B,min,L
0,岸,去,翰,ngan,H
0,峋,平,諄,swin,L
0,峐,平,咍,koj,L
0,峒,平,東,duwng,L
0,峓,平,脂,yij,L
0,峗,平,支B,ngjwe,L
0,峙,上,止,dri,X
0,峞,平,灰,ngwoj,L
0,峡,入,洽,heap,E
0,峣,平,蕭,ngew,L
0,峥,平,庚,dzraeng,L
0,峨,平,歌,nga,L
0,峩,平,歌,nga,L
0,峬,平,模,pu,L
0,峭,去,笑,tshjew,H
0,峯,平,鍾,phjowng,L
0,峰,平,鍾,phjowng,L
0,峴,上,銑,hen,X
0,島,,,,
0,峺,去,諍,ngeang,H
0,峻,去,稕,swin,H
0,峽,入,洽,heap,E
0,峿,平,模,ngu,L
0,崆,平,東,khuwng,L
0,崇,平,東,dzrjuwng,L
0,崎,平,支B,gje,L
0,崏,,,,
0,崐,平,魂,kwon,L
0,崑,平,魂,kwon,L
0,崒,入,術,dzwit,E
0,崔,平,灰,tshwoj,L
0,崕,平,支B,ngje,L
0,崖,平,支B,ngje,L
0,崗,平,唐,kang,L
0,崘,平,魂,lwon,L
0,崙,平,魂,lwon,L
0,崚,平,蒸,ling,L
0,崛,入,物,gjut,E
0,崟,平,侵B,khim,L
0,崢,平,庚,dzraeng,L
0,崤,平,肴,haew,L
0,崦,平,鹽B,'jem,L
0,崧,平,東,sjuwng,L
0,崨,入,葉,dzjep,E
0,崩,平,登,pong,L
0,崪,入,術,dzwit,E
0,崯,,,,
0,崱,入,職,dzrik,E
0,崷,平,尤,dzjuw,L
0,崿,入,鐸,ngak,E
0,嵁,平,覃,khom,L
0,嵇,平,齊,hej,L
0,嵊,去,證,zying,H
0,嵋,平,脂B,mij,L
0,嵌,平,銜,khaem,L
0,嵍,去,遇,mju,H
0,嵎,平,虞,ngju,L
0,嵐,平,覃,lom,L
0,嵒,平,咸,ngeam,L
0,嵓,,,,
0,嵜,平,支B,khje,L
0,嵠,平,齊,khej,L
0,嵩,平,東,sjuwng,L
0,嵫,平,之,tsi,L
0,嵬,平,灰,ngwoj,L
0,嵯,平,支,tsrhje,L
0,嵰,上,琰B,khjem,X
0,嵲,入,屑,nget,E
0,嵳,平,支,tsrhje,L
0,嵷,,,,
0,嵸,平,東,tsuwng,L
0,嶁,上,麌,lju,X
0,嶂,去,漾,tsyang,H
0,嶄,平,銜,dzraem,L
0,嶇,平,魚,khjo,L
0,嶒,平,蒸,dzing,L
0,嶓,平,戈,pa,L
0,嶔,平,侵B,khim,L
0,嶕,平,宵,dzjew,L
0,嶙,平,眞,lin,L
0,嶠,去,笑B,gjew,H
0,嶢,平,蕭,ngew,L
0,嶧,入,昔,yek,E
0,嶪,入,業,ngjaep,E
0,嶭,入,曷,ngat,E
0,嶮,上,琰B,xjem,X
0,嶰,上,蟹,hea,X
0,嶲,上,紙,sjwe,X
0,嶷,平,之,ngi,L
0,嶸,平,庚,hjwaeng,L
0,嶺,平,青,leng,L
0,嶻,入,曷,dzat,E
0,嶼,上,語,zjo,X
0,嶽,入,覺,ngaewk,E
0,巀,入,曷,dzat,E
0,巃,平,東,luwng,L
0,巇,平,支B,xje,L
0,巉,平,銜,dzraem,L
0,巋,平,脂B,khwij,L
0,巌,平,銜,ngaem,L
0,巍,平,微,ngjw+j,L
0,巏,,,,
0,巑,平,桓,dzwan,L
0,巒,平,桓,lwan,L
0,巓,平,先,ten,L
0,巔,平,先,ten,L
0,巖,平,銜,ngaem,L
0,巘,上,阮,ngjon,X
0,川,平,魂,khwon,L
0,州,平,尤,tsyuw,L
0,巡,平,諄,zwin,L
0,巢,平,肴,dzraew,L
0,工,平,東,kuwng,L
0,左,上,哿,tsa,X
0,巧,上,巧,khaew,X
0,巨,上,語,gjo,X
0,巫,平,虞,mju,L
0,差,平,支,tsrhje,L
0,己,上,止,ki,X
0,已,,,,
0,巳,上,止,yi,X
0,巴,平,麻,pae,L
0,巵,平,支,tsye,L
0,巷,去,絳,haewng,H
0,巽,去,慁,swon,H
0,巾,平,眞B,kin,L
0,帀,入,合,tsop,E
0,市,上,止,dzyi,X
0,布,去,暮,pu,H
0,帆,平,凡,bjom,L
0,帊,去,禡,phae,H
0,希,平,微,xj+j,L
0,帑,平,模,nu,L
0,帒,去,代,doj,H
0,帔,平,支B,phje,L
0,帕,入,黠,maet,E
0,帖,入,怗,thep,E
0,帘,平,臻,dzrin,L
0,帙,入,質,drit,E
0,帚,上,有,tsyuw,X
0,帛,入,陌,baek,E
0,帝,去,霽,tej,H
0,帟,入,昔,yek,E
0,帢,入,洽,kheap,E
0,帥,去,至,srwij,H
0,带,去,泰,taj,H
0,帨,去,祭,tshjwej,H
0,帩,去,笑,tshjew,H
0,師,平,脂,srij,L
0,帬,平,文,gjun,L
0,席,入,昔,zjek,E
0,帯,去,泰,taj,H
0,帳,去,漾,trjang,H
0,帶,去,泰,taj,H
0,帷,平,脂,hwij,L
0,常,平,陽,dzyang,L
0,帽,去,号,maw,H
0,幃,平,微,hjw+j,L
0,幄,入,覺,'aewk,E
0,幅,入,屋,pjuwk,E
0,幈,,,,
0,幌,上,蕩,hwang,X
0,幐,平,登,dong,L
0,幔,去,換,man,H
0,幕,入,鐸,mak,E
0,幖,平,宵A,pjiew,L
0,幗,去,隊,kwoj,H
0,幘,入,麥,tsreak,E
0,幙,入,鐸,mak,E
0,幛,,,,
0,幞,入,沃,powk,E
0,幟,去,志,syi,H
0,幡,平,元,bjon,L
0,幢,平,東,duwng,L
0,幣,去,祭A,bjiej,H
0,幨,平,鹽,tsyhem,L
0,幪,平,東,muwng,L
0,幫,平,唐,pang,L
0,幬,平,尤,drjuw,L
0,幮,平,虞,drju,L
0,幰,上,阮,xjon,X
0,幱,平,寒,lan,L
0,干,平,寒,kan,L
0,平,平,仙A,bjien,L
0,年,平,先,nen,L
0,并,平,清A,pjieng,L
0,幷,平,清A,pjieng,L
0,幸,上,耿,heang,X
0,幹,平,寒,kan,L
0,幺,平,蕭,'ew,L
0,幻,去,襇,hwean,H
0,幼,去,幼,'jiw,H
0,幽,平,幽,'jiw,L
0,幾,平,微,gj+j,L
0,庇,去,至A,pjij,H
0,庉,平,魂,dwon,L
0,床,平,陽,dzrjang,L
0,序,上,語,zjo,X
0,底,上,薺,tej,X
0,庖,平,肴,baew,L
0,店,平,侵,trim,L
0,庚,平,庚,kaeng,L
0,府,上,麌,pju,X
0,庠,平,陽,zjang,L
